ID,Text,class
13610,khan sb oppositions jalso pr pabandi lagayei media pass ziyada time hei fazool bakwas pr kharch kr rahey hei,negative
17541,a flim shahrukh khan prayers r god bless,positive
10640,patrag rohatgi crore kutte paal l,negative
37953,wrong coz ali harami family media dlaaals india pakistan arab countries playing shameless haram,negative
38445,aziz ramzaan zalalat tujh kanjer milti,negative
15388,matlab aik b chutti ni te month april e gae,neutral
8664,yaad dilao yaar bhul retorics,neutral
14516,ji narendra modi ji rashtrapita,positive
13786,rajya sarkar banana usmen awsya bjp mla kharidegi bjp niyat janta men awiswas phelega isliy,neutral
20006,king khan aalia bhatt dear zindagi movie bhot achi hit yr love story pr,positive
28726,hakeypham love vloglist wating forever feels happy watch ano,positive
30694,today prime minister narendra modi sworn world largest democracy morva hadaf panchamahal gujara,positive
15886,bhayya sirf muslim himayat h apka sahih b ghalat lag h,neutral
31533,veeru devgn ji vich pichhe chhod,positive
13757,sarfarazahmed wah wah wah captain dil jeet national dress pehen make proud sarfaraz wehavewewill,positive
22339,happy birthday bhiya wishing ongoing ind,positive
29568,aacrew ooooo fun hope a great experience,neutral
19346,haha nah,positive
13454,hahahahaha kaho jake tel leke u tahl saku pakorey,negative
3263,haryana h police asli chera esleye logo visvas nhe h police pr thane,positive
13408,send love karan instead kiran,neutral
4901,insan g morning guru pita ji dhan dhan satguru aasra today exam advertis,neutral
38854,chah jau world desh du delete kr du marji sirf achha kr st,negative
3747,sambit patra jaoge bakwas band jayegi tumne bakwas,negative
29611,politician journalists dukan chalani pahele bal thakeray galiya dete rahete,negative
17745,apa attention divert awareness tweets hehehe lose,neutral
35086,cg ub sarkar mukabla ker sekty akhir shaher jeena,neutral
7334,boht achy naya pakistan khawar manika qurbaniyon wajha bna,positive
1064,uff acting bholey ji apki kamaal krdya actor abtk charactr saat,positive
5944,sir fm ban jate bombino buddhu pucca chor vegarah jail bhejta role bdi,negative
30457,jay hind jay jawan jay bharat proud indian army bhartiya jawano hame ga,neutral
24248,bt aayega india aayega,neutral
31854,minutes realise paper part ankhon aage andhera cha,neutral
41517,penguin mentions antarctica jaane easily,neutral
33606,khuj jhol h post pakistan maar wi,negative
16743,jani larki tweets,neutral
9744,bottom krishna watermark dikh baawle,neutral
17143,city wan tweets,neutral
22448,seedha matlab h parliament hangama krnge bill pass ar adjournment silsila chalta,negative
14595,laash hon happy birthday allah strengthen intentions accept supplications p,positive
35077,modi sudhar election reservation kro kamino tan pain,negative
38844,sarkar bjp sarkar umeed sanjay colony bhartiya mangela jyothi,neutral
6565,worldnotobaccoday ji cancer tobacco,positive
6479,sholay jeeta vohi sikandar shashank redemption kshanam kshanam,neutral
15016,abbasi careem umer wesey apun careem mae betha,neutral
26460,modi ji appka welcome pm india,positive
18949,video ramzan jhoot kyo agat video media kia tm share,negative
28254,skin crates skin damn pubg chamkaunga,positive
25332,urdu laga shart nh hare haro gai worldcup nh jeeto gai likh kr rkh,negative
36056,aazadi aandolan time bjp rss goro chat evm,negative
14924,nutella thak a moot nt interact pero hope great friends,neutral
25169,cpm khudka astitwa duniya uth wah kisiko vishesh position ha joke century nt,negative
26110,icc bada galat ramzan pak mahina eid wcup rakhn,neutral
10245,kamil congrats love pr,positive
38064,karpaya cry sabji rs kg rs doge badhega,neutral
8146,punishment milni galti gyi,neutral
19175,raga pm sapna aukat namo dekhna sapne hakeekat v aukat,negative
22221,bet,positive
20338,ariel daag sfaya sirf aik dhulaye ma arieel aarieeel hoo hoo,neutral
24096,ad body double krta baap video gawar akki sir cho,negative
40782,made day omg celebrate colette penny dress made beautiful khadi fabric,positive
17138,pakistan cricket team kay baaray touchy world cup tang,neutral
2410,ppp pmln memogate dawmleak zada cancer bhare gaddar chun chun latkao inme taaluk sabit te jaen,positive
12746,ur great leader sir pray god health jaldi vapas aaiye jais,positive
12925,sharma hindu hamesha hindu fake ladai hinduo jai,neutral
20833,respected sir bjp chhote sevak jholi mei aapk ashirwaad rupi phul naseeb payega,neutral
27529,wow hf opening achi vese hf series gol,positive
27321,ali lrki b special feel kra warti andr ha jisky upr dil ha chahy chwal tareen,negative
43977,shukriya shukriya pakistan hat boss,positive
13537,chor bail sirf imandar jit payega chor rahul gandhi value nayi india n,negative
1901,happy birthday lea thompson made feel colin farrell w,positive
37632,league logo zeher pta fursat logo zindagi ungli twitter jung maidan bna diy,neutral
336,saving life saves humanity a blood donors fori zarurat hay wed raat bajy pyhly chahye bypas,positive
24594,rahul gandhi jesa saccha neta milega jumle fenke jhuth bada gay,positive
28459,sir nitish kumar bada blakmaker bjp seat bahumat jaati,negative
40337,sirf resign balky aor sister article utarti jail jana asli insaf,neutral
21855,world cup behtr sports gyaa,positive
5979,rozi roti sawal ayega unofficial bite bjp spokesperson,negative
28163,nomi pakistan win world cup insha allah wehavewewill pakvwi wehavewewill wivpak,positive
13018,call opposition a bunch losers nt consider themselve,negative
19059,ha proof kbka gya h te,negative
14560,saaray notifications bekaar thay lag,positive
44984,mr president beautiful women life a proud father,positive
12257,surya absolutely modiji confident power st,neutral
2716,mla bjp mayor bjp mp bjp dhayan deta pls,negative
9320,sardarji politics chhod world cup chupchaap hypocrisy hudd,positive
19833,media ghlti howe bachay usko bura kehnay nafrat krny kia maqsad bnata hy,positive
20592,atleast tv oath family dekhti dushmani modi family modi,neutral
25503,rahul gandhi dabaav hae istifa vapas lehar jimmedari samyukat hae kewal rahul swaal raj,neutral
15671,yogi taisi,negative
37594,love africa love pablo kath boop hahahahhahaa ang hilig mangasar ni katreng,neutral
2241,ratia gulami asli wajah sangh batate aapsi dushman,negative
9513,n mother gave birth son cm pm son,positive
34772,sarkar journalist hin bass chillane bade anchor banjaoge,negative
2906,patrag nafrat bahot chuki abh saal araam sambit worry years u st,neutral
24546,jai shri ram decision app farq padhta kyuin modi jee a,neutral
13421,hindu jagruti bina sambhav muqabla tabhi,neutral
38702,pakistan team squad sale jitny marzi paisy lagao lejao,negative
185,bilal mujhpr rely fahad abb saari industry tumpr rely beta boy making,negative
16908,rss vichar dhara bharat khatam chahe dum laga,positive
27891,farak indian cr,positive
13432,,neutral
13133,krishna badi sajish hissa lag krishna fake news felane saabit,negative
15552,health dhyaan dena served india years ministers,positive
26351,sirf tareeka khush rehne sandeep maheshwari,positive
4349,prayer generosity kudos continue fight darkness,positive
4917,bsps roots corruption,negative
20252,mc tumara job negativity felana kute haal logoka ghat,negative
31603,love indiya,positive
43953,batting haai pakistan akela babar azam kareh team batting daikho aesy khaila kro yar,neutral
27209,muhammadpti lanat beshmar tuj py pml wakt wao wao ur matlb ur nambr banany,neutral
8165,love bade pyar dil jeetne,negative
21770,bahi ma aapka bhout bada fan idol motivation,neutral
33594,plz gadhe jalil atleast gadha corrupt n real hardworking animal,positive
12874,saradhi media,neutral
24790,baal katwaane bahar jaya kaat krunga chahta alawa,neutral
2219,aplogo betetctet walo majak banakar,negative
7406,apki tweet agree hy love apko kamzor krta love apko takatwar bnata hy u lov,positive
44728,prediction bangladesh world cup jeetegi god prediction india,neutral
6973,return tweet din account,neutral
16140,ngk ngkblockbuster yesterday hit today omg ngk fire tomorrow blockbuster,neutral
32391,met gym trainer gaining weight a gap months,neutral
25645,sirf muslim dikhta bjp worker mara gya uspr bjp workers tmc,positive
36455,salary gas wow joke mara dhanya prabhu,negative
22367,delhi maalik dino dikh nayi baate khojane nikal modi govt,neutral
4192,sir ji bollywood actors called modi ji swearing ceremony shahid kapoor,neutral
11370,happy birthday rahne sinclair wolfsbane,positive
19796,feel awesome u a pm desh apk desh ummide aapk jai hind,positive
1093,haha overrated chuuuu ata chale aate,negative
29751,bosidkie sharam vote aayare tuje saale deposit mila bade gaddara chutiye b,negative
9919,haat pakad aukat sirf chutya pan chaddi,negative
4999,youkiss nia happy bday jit hope enjoy lit af,neutral
23120,mshra hindu muslim agenda aatanki sangathan rss chalaya gandu,negative
42094,nonsense give money mannerless prick,negative
11221,videsho jankar desh pm noutankicomedykhud entertainment desh pani,neutral
14185,khankk jaldi jang kro thori mar kha chupkey kun beth laro gey,negative
25027,darbar chuteee kbi chahe muskil zindagi easy bs jruri satguru ji https c,neutral
7813,opposition purani nehi honewala,negative
6471,explanation possible bus bhee,neutral
26409,ministry jisne hoo great job nt active ministry,positive
14559,media brainwash daala aam logo,neutral
14338,moment nt time jashnebahaaraa,neutral
4616,modi government back sabka sabka vikas sabka visvas,positive
1855,bam happy uncle fine bb pita ji hey aaise bimar rehete strong hey uncle,positive
10975,a couple days ago helped chta open future travellers event shanghai great h,neutral
28962,dat guy article likha mission mangal mega budget film lmao,negative
22231,janii thankuu sooo love u pyari sisoo,positive
23941,matlab berojgaro neanpadho kisano nemahilao hindustan janta vote ni,neutral
4978,death okad deya block maar deya paid user lakho rupee lekr l,negative
3159,aoul chatni mithila dish,neutral
17653,susner,neutral
41026,sir ji sawaal aapko advocacy paise kamaane jariy,positive
19861,big girl dil gi weekend fyi,neutral
22436,maa chut u stupid pad aukat hungne khd,negative
21837,sonu bjp tickets vote ni logo vote doge cong,negative
14399,ha ha ha bapu zinda,neutral
40392,appreciation glad hear means a lot love a,neutral
18519,pati hindu ladkiyon muslim ladke phansaati p,neutral
7930,shut thhe fuck uo read wrongf im a dumb bitch knew,negative
23099,mam congrats a victory happy sansad ajj tk area sansad,positive
16105,saal chali hoyi love story ramadan walay din nikah shahwan da munda ty rehmani kamiyaran kurhi,neutral
28895,twt angel seokjin purple hair grrrrr love world wide hamdsome,positive
12888,didi joy shri ram sikho modi bhaier theke chowkidar chor ekta jotkate congres,negative
655,mc sala sale ghamand din ruk sale ghamand dur,neutral
15941,wish luck sir aane bale dino bulane matlab jai shree ram,positive
30902,chutiye ghulam pradhanmantri banane bheasht parivar desh janta h haramiyo,negative
23967,birthdays hahahahahhaha jk basta uy enjoy day beszu love alwaaayys stay strong,positive
6688,haath rakhvate app baap,negative
14004,anti bjp anti rss jutha propaganda faila samjhdar chutiya,negative
25510,arey suddhi paaji bjp undercover agent chunav lanka lagane gae congress side,neutral
42081,,neutral
9142,jai hind jai bharat din bharat desh naara baccha baccha bo,neutral
38185,fight nt step love lead crisis time,neutral
38670,beti gaali tag laga scri,negative
42002,real andhbhakt rahul gandhi pappu fan pappu rahenge tumhe samajh,positive
16144,zaidi saab day binyad asa buntadain jati shame,negative
29123,loves angel aniket jese dalo angel gltfeemi jayegi tweet suru,neutral
27359,nani talking dil lagi hummed w a lil bit talk,neutral
27726,line aagaye doc stay safe didi,neutral
39459,a kiara logo bolne fark ni pdta usko usk,neutral
26899,maa bhale happy ga undhi,neutral
18577,baat leader nawaz zardari lootne,neutral
14447,bhakto gdp fark padta unemployment high education minister fake degrees,negative
38840,aw cute cares haha,positive
30079,himat hae tv administration channel pr live dekhate,neutral
9782,bhagwan naam,neutral
1353,shahid bahi wahab riaz bowling experience sirf wide balls,negative
30715,mundka pass aj leakage band h nangloi pass kaam r,neutral
38948,siddhu jiiii rahul ji haar haar wajah khoji congress team hame,neutral
32379,wow fabulous happy birthday mammy maccraith,neutral
33962,tops security pvt campany epfo paise bharte dar te pf bh,neutral
42760,ohhh hadh transgender,negative
12711,rashid hanuman tumara superman bheem thor,neutral
2273,happy a excited full potential confident courageous die attitude leader,positive
15127,hope drake chance a debate ppl acting app,neutral
4357,love aesthetic sadness making a sad face ur tears hahahhah,positive
16136,congratulations subhkamnaye bharat punah sone chidiya kehlane agrasar vande,positive
6348,burde board exam fail mummy reaction socho,neutral
39486,thegiftofeducation thanku guru ji aapki rehmat kr pate h,positive
19416,hafeez sayeed supporter usko vote,neutral
29909,kutte fauji tassub bahir lacs pigs qoum haq maa,negative
12522,chhavi yadav courageous bold r wit,positive
17321,congress party gandhi pariwar bapauti congress president gandhi pariwar,negative
16227,chala,neutral
18940,mam miss allah blessed hamesa healthy rahain aapko sabki umar lag jaye,positive
