ID,Text,class
21488,yeh woh loog hain jinko nawazmafia ki corruption nazar nahi ayi thi inkaay leya gaya qarza nazar nahi ata tha,negative
32440,yehi chij aap par bhi lagu hoti hai patrakar madam sahiba jis tarah se aap vipaksh ki bakhiya ud,negative
22380,actor advance apologies to my life s first inspiration sir for this rustic impersonation sir aapkey cousin ki fil,positive
5337,cuz hindi is not national language and modi is just leader not god its their own choice to whom,negative
38175,lol saal ki hakumat hai muslims ki hindustan pr,negative
5139,tuj jaise ko koi kyu marega tu free ka entertainment deta hai waise b jab se congress join kiya tab s,neutral
36000,sookh sir very nice,neutral
23760,narendra modi takes oath as prime minister jai hind vande mataram via,positive
24685,ek group banye jaha local people add ho taki har crime par najar ho har jagah,neutral
10263,iss kunal ka itne bhav mat do kuch log apni aukat se jyada uchhalte hain better ignore hi,neutral
19763,wo bhi is leay ke nawaz nay paisa nahi dia ab jald ban jaegi inshaallah,positive
38074,bro salman khan mazak kr rha tha media wrong news de rhi hai if u,positive
41950,shrrehman when bohemia said ek tera pyaar baki duniya beqaar i felt it,neutral
4220,jab congress ke spokesperson tv debate me battamiji karte the tab to unko nahi roka gaya ab haar ke baad jawab den,neutral
2238,chub ne kutte ki awlaad tere baap ka nahi hai sale yah india tu ja be nepal ag,negative
35909,bologuruji mera bass ekhi sawaal jo humesha puchta hu lakin pick kabhi nahi hoti umid hai aaj pic,neutral
21984,artha ye bhn k lode iske jese sale chewtiya logo ko hi sabse phle bengal m chutiya kata tha angr,negative
7837,baki jinko fikr ni hoti wo apna balon se mouchain bna k pix leti hain,neutral
13805,saturdaymotivation shri nanak sahib ji himself in the amritvani of mehla pehla accepts that he met his guru in the form,positive
23477,i aspire to be more like you insha allah,positive
33494,har mach harnay kay baad sarfu ahe bolta hain,neutral
1666,news channel walo ne apne imaan ko bech kar bjp ku jo advertisement ki hai ye jeet usi k,neutral
23503,world cup ni chahiye bus india ko harana maqsad hai in sha allah,negative
43972,prachand jeet ki hardik subhkamnaye pls rserv lane for ambulance ov,positive
12778,aap thik se dekhe nhi video ko wo dra huavideo ke start me use dhmka ke bola ja rha h jo,negative
18177,coz w ur one smile i felt i had good already,positive
11381,aum na naa your boys played really well this meme explains it all pakvwi wivpak,positive
5949,zafar jake punture bana aur gandhe bech chal nikal idhar se,negative
32442,tumlog raag alaapna band kro be vande nhi bola to desh drohi population pe nhi bol,positive
23780,warrior didi twitter account band karke bhag jayengi,positive
24247,schowdhury tonight might be laylathul kadr so here s way you could give your sadaqah jariyah tysm may allah reward you all,positive
15699,kuty ki dum ki tarha tharki logo ki koi b age ho wo thark pan ni chord skty kai log tu larki ko ghr k,negative
22832,what great pity that an organization i dedicated my life for for almost years of my life is unable to confirm that,neutral
16697,garg comm thank you for this recognition looking forward to work more with the fortinet team power,positive
40405,agr ptm ki karhiyoon ko milaya jaye tu akhiri karhi malala aur usk baap pr ja k rukay gi zruri nhi ma,negative
26806,original audio of lal bahadur shastri giving the slogan of jai jawan jai kisan archives https t co,neutral
20054,exactly this season had the old charm intact until episodes ago pata nahi achche khaase show ki band kyun ba,neutral
20224,gaze arushi kamine block ho jayega re tu,neutral
41778,sir you will definitely come home happy and healthy waheguru ji ka khalsa waheguru ji fateh,positive
8509,rahat indori at his best for jagjit singh mushayra by entertainment now via,neutral
13527,juma tul wida mubarak may this last friday of ramadan bring you all peace and prosperity and may all of your prayers and v,positive
15947,har bhartiyo ko army training kareye tabhi bhart fit rah sakta hai israel jesa es umid ke saath pahala vote kiya bj,positive
17979,bhiya tehtullafz segment is the best dil krta sunte hein rhein allah bless u bhai,positive
19445,congratulations mam and happy ramjaan aap bagir kutch kaaye piye poore din kise bol rahi thi hats u mam,positive
19022,this is wrong we are not blind followers we will not defend it wesy b zartag gul ne abhi tak kia,neutral
39216,ye sale boxer ka v vaha ki cricket team vala haal hai jette hai nhi fekte zydah hain,positive
4130,ap k alfaaz se saabit hoa k muslmano me ehsaas zinda hy well done,positive
10779,kya chutiyapa chala ke rakha hai bc ek din hua nahi ki faltu ki bakwaas chalu hogayi coretards ki bina kuch samjh,negative
12934,sahab aisa suggestion mat dijiye ki rg should h,negative
41735,akkian aditya true bc opening n lt na hua to bc taboo bana diya saal,negative
26776,i m thinking of the debate shows anchors be like tera bhi bhagwan modi mera bhi chal bhajan kare modi ke,neutral
30645,abe wo gutteruddin kyo fake news faila ke apni maa bhn krwana chahta hai yaha pe,negative
22351,poore desh mein jashn hona chahiye rocketsmeethayistreet dance and all har ek tarike se celebrate,positive
4174,iyd wo konse log hote hein jo like kiyr beghair krte barre hi chawal hote,neutral
44966,the chanakya of modern india is our new home minister congratulations to amit shah ji terrorists sepa,neutral
22708,bedhadak jao agar kutton ne napak harkat ki to pakistan duniya ke nakse se gayab hoga,negative
43687,enko italywali maa ne bataya bade dynasty se hota hai karma se nahi,neutral
41959,ji nahi aap vi dhoka kha gaye ye evm media aur prachar tntra hae jisne modi ko jitaya hae evm hatao desh ka loktantra bachao,negative
12974,awaaz tujh jaisa bhadave dalal sala apne ko,negative
15938,badha favorite word hai tera bhonk har,negative
37005,yahan k lig hi kharab hai itna kiya fit v vote nahi diya next time us ka elect,negative
23179,you want freak i wan na see when are you free hoooo,neutral
13329,bhai kashmir se hi shuruwat kar diye hai jai shri ram,positive
26009,modi ji main dekh raha tha tv ek din to aap kah rahe the jab main chota tha tab maine sitapur ka naam,positive
17151,allah bachaye pakistan ko is ganjay chor nawaz sharif sy r iski nasal sy,negative
19528,pti ko chahiye sindh mey govt banaye nahi to ppp sindh ko khaa jayegi q k ppp chor party hy,negative
36779,behad khush,positive
24141,you are psychopath bakwas tweets krti ho badtameez ho u dont respect me u have your own plans i want simple girl,negative
36245,in nach mere nagin to paisa milega bhi timko aab nahi bacha payega doctorate in fake news,positive
38666,seen karke log mujhe ignore karty msgs,negative
40673,and ke elections jo ki aur tough the bjp ke against sab mil ke l,neutral
27549,sir jeet ke lye bahut bahut badhyi lekin jo soorat me huaa usme app ne dekha hoga ki fire,positive
13878,sahab garam hava ke baad koi movie jo dil ko chhu gayi woh apki movie mulk hain kudos to you,positive
20687,lama hahaha isne mera dil churaya h,neutral
35123,dr sahb se confirm kr lo k wo pehly jhoot bol rhy thy ya bad me,neutral
3141,very very thanks sir or ummid karta hu ki aap esko jarur solve karenge mai apko bar bar tha,neutral
28675,ahy parang gusto ko yang free dinner for the graduates char cc,neutral
38758,congress ya bjp ka andh bhakt nhi hun aimim ka support krta hu or khula krta hu,neutral
30167,tagda group hai aaplogo ka good nish,positive
16272,music is my life thank you to chhote ustad salman ali for posting this on his instagram stories today salma,neutral
14541,gov pti we didnt vote you to i,positive
15644,good morning sohne satgur bless me for more sewa simran and parmarth today,positive
24016,by two wasooli waale dhundte hain isko ghanta fans,negative
30772,kya hua sir result k baad apka koi video nahi aya rally or tv debate nahi ho rahe hain to cont,neutral
22579,gunshot nai kia magar kia pata kab pata lagay k marry to altaf bhai hai,neutral
18903,last chance get random tees for the incredible price of at plus get free shipping plus,neutral
15597,his hasiyat is that of hawaldar this fakeass jihadi barrister,negative
11360,feku hai ye aisa chaka mara ki caught out ho gai puri congress bada ayaa tha modiji ko bahar fekne,neutral
6051,tech ahh no problem thanks for offering help,neutral
7272,hamyat tu khota khor corrupt ganje ki bhi kerte thy kia ukhar lia unhon ne lanat tere te patwari,negative
15506,allah ki makhlloq pr ya unki zahiri shakhsiyat jo allah ne bnayi hai koi insan khu,neutral
15505,wahhh one of my fave moots din kita huhuhu ilysm,positive
28003,good morning my almighty papa ji plz bless me my family more sewa sumiran p,positive
8667,siab baitanai,neutral
15845,god thank you for always seeing that no matter how many times i drift away from you you never hold that against me you,positive
23949,sir road pe aaiye pehle ye twitter khelne se kuch nahi hoga pehle street fir social media and no main stream media,neutral
33480,varma tum apni ammi chu bc,negative
26681,thinker naam lene se darta hai kya chor de daadi me tinka tu free thinker nahi nakarakmak thinker hai bhai,negative
21941,ranjini adhu enna best team win and ynwa,positive
5383,his smile our jaan pyar dosti hai love is friendship bff time parthsamthaan,neutral
1975,harramzade teri maa marre ameen harramzade teri biwi ko fauji fuck krien ameen,negative
14740,wish you very happy and delightful birthday sir you re and will always be my favourite actor h,positive
27965,hello bhaijaan i am big fan of yours looking body is so good i hope bharat film is superhit,positive
41984,one step closer to cong mukt bharat,neutral
31622,burnol gabbar ne haddi phekna band kar diya ab kutte kya khayenge,neutral
27520,modi ji i m renter in new delhi i ll pay for per month society maintenance mere landlord k pass bhut,neutral
40671,tu patrkar hai ya santiduto ka chamcha tuje pta nhi ho to bta du mathura mai ramjan mai lashi fr,negative
26951,thank you so much veerji for the constant encouragement and helping this raw musician to start j,positive
13248,evm ke khilaaf ab shashtra andolan ke siwai aur koi chara nahi moolwasiy,neutral
15797,tamam aashiqan e rasool ko jumma mubarak ho,neutral
27175,faiz aukat to itni hai uski ki woh tera lallu ki gaand mar kar chali gayi aur tu bhokta rehja chal hat ja ab yaha se,negative
11748,serif aik teekay ke zaroorat hay baqi sub set ho jay ga,positive
39627,jungkook sincerely hugs the president of korea this is so beautiful and jungkook has really special heart i love him so m,positive
19938,best morning guru pa ji pls bless me to do more n more sewa simran,neutral
28472,ye dekhiye sream train me kisi ka hatya ho gya hai or kisi pr iska koi dhayan nhi kya aisi seva koi nhi h jisme,neutral
15219,feku sala found all just tell first,neutral
42823,gee i wonderrr love you too hana the same can be said to you,positive
22412,pranam pranamg oollthe best truthfully truth love peace universels universes rainbow unive,positive
26591,with nirmala sitharaman handling finance for the country expecting better loans for women entrepreneurs cut in ta,positive
32751,mahila ayog kya karya hai what is the work hamne gujarat mai dekha nahi,neutral
23040,ha hota tha par wo galat tha jo hamne chor diya tum log to aaj,neutral
44175,javab it is because we create larger than person image in our mind in order to defend,neutral
13832,now when i hear lag ja gale ke phir yeh haseen raat ho na ho shayad phir iss janam mein mulakat ho na ho i feel it,neutral
16803,j b offl bhaiya khud ka malba hum pe kio gira rahe ho dukh,negative
25615,haha o bhai mujy pta mujy na btaa main just pyar sy tujy tang krtaa tyrn sath e dil lgta meri jan,neutral
19482,you already know it s gon na pop off tonight for chance to win bar tab sounds by our resident dj s lzrcat,neutral
31556,bies sad that modi ji is not visiting rajiv gandhi s memorial knowing that rajiv his wife his chutiya son have been instrumental,negative
14646,thank you for your warm wishes for your lovely edits and for beautiful vms it means alot to me that,positive
232,jab tak ramji k charno me girkar mangoge nahi paoge nhi bhole baba ne hath khde kar liye main unke khne pe nhi,negative
27931,oyeee butttoooo sach m zinda hyyyy maaa ki ankhhh ghayb bhutto b chori kr rha hy sala salay kandan,negative
38488,jiyalas fakecases even after hiv epidemic thar crisis karachi destroyed these suwar k bachay are trending this,negative
11549,happy birthday mammy rip miss u lots yes,positive
26377,true very true this called awareness alhamdulillah say koi pochhnay wal,neutral
32951,fikkar naa karo ye jo ab chand patwari rah gai hai in ki nasal tumhari agly nasal ki ghulami kare gi,neutral
9013,maar khane waale hindu they ke musalmaan agar hindu hai to hum chahenge do char hamare or se bhee k,negative
13650,ta k tum loog phr ikathy ho kr terrorism start kro or puri dunya mai musalmanoo or pak ka nam badnam kro shame on you,negative
38050,aur taali thukwaega chakke pappu harwa diya jahan jahan gaya state saaf kara diya tum jaise saare,positive
23388,patrag modiji ne un rajyo me congress ka zero balance account khulwaya hai,negative
