ID,Text,class
26035,ashortspan hi paresh shahid siddiqui apne baap yakub menon ka nam sunkar chup ho gya bsdk ka piddi,negative
37848,jaishankar bhai tu jyaada akadna mat tera baap minister bana hain tu nahi get thanks,neutral
24285,gary agg jhadu ki jappi hope makes feel better https co,positive
15624,theplacardguy isko gay bolke tune lgbtq walo ki insult ki hai,negative
8259,girls like echt zo n leuk nummer en dan komt opeens die schijt van cardi b sorry maar hoezo kon niemand https co,neutral
8193,rubikaliyaquat incindia great job ignore ramjaan k samay pura din bhukhe rakh kr aap https co,positive
30128,lekin ganga maa jab bulati hai modi ji jaate hai anti national thewire https co,neutral
21889,call wajjo omg khann aw sweet zaror zaror inshaallah,positive
1366,nice seeing glowup people mayhem congrats guys wohooo bbye tired year,positive
24996,radhamohanbjp radhamohansingh congratulations bhut bhut badhai aur subhkamnaye https co,positive
12576,chai bechna bhi koi sharm ki baat nahi par tere jaise kaamchor nithalley vellley ko bus pappu ke https co,negative
13134,nitinbhansali priyankagandhi lekin tumhe matlb ki baat isliye pta nhi chlti kyoki https tco,negative
44556,abe evm nhi tum sab chor ho jab saale tum jeete aache kaam ki wajah se jeete jab harne ki baari aayi https tco,negative
18878,ani bc bakchodi ki bhi seema hoti hai ek kuchh bhi kar ke behan jaisa maan ke thappad maara ye saare bjp wale https co nihivsoqtx,negative
27542,kungfupandyax bro delete kar ye chutiyappa inhi cancerous cheezo ke kaaran maine nahi banaya account,negative
40622,teri ka loda haram kr lode fte condom ki pedaish sale kutte ke beej,negative
21817,saj pakpassion pakpassion bhai unke samne starc cummins coulter nile best pace bowli https co,positive
13499,abpnewshindi amishdevgan anjanaomkashyap aashishsy anu https co,neutral
41772,aap log opposition main ho kisliye tweet karne se dal sashti ho jayegi itni haar ho chuki hai frvi samajh main https co,negative
30985,rt askanshul jai shri ram slogan hooliganism kashmir mei agar rehna hai allahoakbar kehna hai slogan revolution,negative
7483,tariqrana g hindustan mein hindu muslim ek dusre ke dushman kabhi nahi ye kuch political p https co,positive
36584,mina f ngimele kuthi ngibe ne mali knife go lento ye gym,neutral
17349,hamada najar abortu tragic indefensible love compassion family wish could offer,positive
4893,rinmayee forever rishu aisehi log hai jo har legend ko bura bhala bolte hai yha tk k god cricket ko bhi nh https co,negative
16234,rt adanikaran congratulations jeet proud finally engineer pennenggrad jeetadani ht,positive
33156,police shivratan ganj thana ki vyavastha dekhi jaaye yahan par sunwai nahi hoti hai kisi ki sale paisa kha kar ba https co ommayphtor,negative
29542,dunia mein gatia se gatia kam kar liye magar kabhi wow nice post thanks sharing wali harkat nhi ki,neutral
32699,tobe vet han wo phr agli eidi pr bheju ga na agr kamiyaab hua pr khud eidi ko taras rhy hain aur agr lora https co osfquanvcb,positive
30721,hallo sorry account nonaktif follow new account alya tan please unfollow thank,neutral
24649,maryamnsharif azmabokhari ye bohat bad zaban wazeer hai ghatia aurat,negative
25711,mamataofficial mamta ko kabhi mafi nahi melegi wo sirf maharashtra main aake dikhaye kutte apne https co,negative
34848,pmoindia jai hind sir main prashant rathore aapse request karta hoon ki pubg game ko india mein ban kar dena chah https co,neutral
21488,yeh woh loog hain jinko nawazmafia ki corruption nazar nahi ayi thi inkaay leya gaya qarza nazar nahi ata tha https co ncczkwchql,negative
32440,anjanaomkashyap yehi chij aap par bhi lagu hoti hai patrakar madam sahiba jis tarah se aap vipaksh ki bakhiya ud https co,negative
22380,rt harsha actor advance apologies life first inspiration akshaykumar sir rustic impersonation sir aapkey cousin ki fil,positive
5337,manakgupta cuz hindi national language modi leader god choice https co,negative
38175,drpkvats tarekfatah lol saal ki hakumat hai muslims ki hindustan pr,negative
5139,hardikpatel tuj jaise ko koi kyu marega tu free ka entertainment deta hai waise b jab se congress join kiya tab https co,neutral
36000,icc cricketworldcup sookh sir nice,neutral
23760,narendra modi takes oath prime minister jai hind vande mataram https co via youtube,positive
24685,ek group banye jaha local people add ho taki har crime par najar ho har jagah,neutral
10263,iss kunal ka itne bhav mat kuch log apni aukat se jyada uchhalte hain better ignore hi https co,neutral
19763,restructer abbassfr wo bhi leay ke nawaz nay paisa nahi dia ab jald ban jaegi inshaallah,positive
38074,sonamohapatra priyankachopra bro salman khan mazak kr rha tha media wrong news de rhi hai u https co,positive
41950,rt jr shrrehman bohemia said ek tera pyaar baki duniya beqaar felt,neutral
4220,jab congress ke spokesperson tv debate battamiji karte tab unko nahi roka gaya ab haar ke baad jawab den https co,neutral
2238,twilightdew ani chub ne kutte ki awlaad tere baap ka nahi hai sale yah india tu ja nepal ag https co zrtnejrqoe,negative
35909,technicalguruji bologuruji mera bass ekhi sawaal jo humesha puchta hu lakin pick kabhi nahi hoti umid hai aaj pic https co,neutral
21984,siddh artha ye bhn k lode iske jese sale chewtiya logo ko hi sabse phle bengal chutiya kata tha angr https co,negative
7837,dreamsheikh baki jinko fikr ni hoti wo apna balon se mouchain bna k pix leti hain,neutral
13805,rt saturdaymotivation shri nanak sahib ji amritvani mehla pehla accepts met guru form,positive
23477,khaadima aspire like insha allah,positive
33494,har mach harnay kay baad sarfu ahe bolta hain https co,neutral
1666,chitraaum narendramodi news channel walo ne apne imaan ko bech kar bjp ku jo advertisement ki hai ye jeet usi k https co,neutral
23503,world cup ni chahiye bus india ko harana maqsad hai sha allah https co,negative
43972,narendramodi amitshah pmoindia prachand jeet ki hardik subhkamnaye pls rserv lane ambulance ov https co,positive
12778,madhukishwar asadowaisi aap thik se dekhe nhi video ko wo dra huavideo ke start use dhmka ke bola ja rha h jo https co,negative
18177,deannawongst sportsdeskph coz w ur one smile felt good already,positive
11381,rt ambar aum na naa boys played really well meme explains pakvwi wivpak https co,positive
5949,sidraa zafar jake punture bana aur gandhe bech chal nikal idhar se,negative
32442,aryakranti sureshchavhanke tumlog raag alaapna band kro vande nhi bola desh drohi population pe nhi bol https co,positive
23780,csharitha peacef warrior didi twitter account band karke bhag jayengi,positive
24247,rt schowdhury tonight might laylathul kadr way could give sadaqah jariyah tysm may allah reward,positive
15699,sarfuuuu kuty ki dum ki tarha tharki logo ki koi b age ho wo thark pan ni chord skty kai log tu larki ko ghr k https co,negative
22832,rt terrytselane great pity organization dedicated life almost years life unable confirm,neutral
16697,rt sudhir garg tata comm fortinet thank fortinet recognition looking forward work fortinet team power,positive
40405,nyabmahi agr ptm ki karhiyoon ko milaya jaye tu akhiri karhi malala aur usk baap pr ja k rukay gi zruri nhi https co,negative
26806,rt shashidigital original audio lal bahadur shastri giving slogan jai jawan jai kisan akashvaniair archives https co,neutral
20054,exactly season old charm intact episodes ago pata nahi achche khaase show ki band kyun ba https co,neutral
20224,yamhainham urbanxpunjabi mizzling gaze sinister arushi oyye kamine block ho jayega tu,neutral
41778,sir definitely come home happy healthy waheguru ji ka khalsa waheguru ji fateh https co,positive
8509,rahat indori best jagjit singh mushayra entertainment https co via youtube,neutral
13527,rt iamqfs juma tul wida mubarak may last friday ramadan bring peace prosperity may prayers v,positive
15947,har bhartiyo ko army training kareye tabhi bhart fit rah sakta hai israel jesa es umid ke saath pahala vote kiya bj https co,positive
17979,waseembadami bhiya tehtullafz segment best dil krta sunte hein rhein allah bless u bhai,positive
19445,rubikaliyaquat congratulations mam happy ramjaan aap bagir kutch kaaye piye poore din kise bol rahi thi hats u mam,positive
19022,iqrarulhassan wrong blind followers defend wesy b zartag gul ne abhi tak kia https co ilshbujvtk,neutral
39216,aajtak ye sale boxer ka v vaha ki cricket team vala haal hai jette hai nhi fekte zydah hain,positive
4130,phobic qari peaceforchange shabazgil ap k alfaaz se saabit hoa k muslmano ehsaas zinda hy well done,positive
10779,kya chutiyapa chala ke rakha hai bc ek din hua nahi ki faltu ki bakwaas chalu hogayi coretards ki bina kuch samjh https co,negative
12934,rahulgandhi rasheedkidwai anchoranandn rasheedkidwai sahab aisa suggestion mat dijiye ki rg h https co,negative
41735,kattar akkian khiladi aditya akkischamp superadiannitin true bc opening n lt na hua bc taboo bana diya saal https co,negative
26776,brumbyoz thinking debate shows anchors like tera bhi bhagwan modi mera bhi chal bhajan kare modi ke,neutral
30645,abe wo gutteruddin kyo fake news faila ke apni maa bhn krwana chahta hai yaha pe,negative
22351,zeenewshindi poore desh mein jashn hona chahiye rocketsmeethayistreet dance har ek tarike se celebrate https co,positive
4174,rt ahmed iyd wo konse log hote hein jo like kiyr beghair rt krte barre hi chawal hote,neutral
44966,amitshah chanakya modern india new home minister congratulations amit shah ji terrorists sepa https co,neutral
22708,bedhadak jao agar kutton ne napak harkat ki pakistan duniya ke nakse se gayab hoga https co,negative
43687,enko italywali maa ne bataya bade dynasty se hota hai karma se nahi,neutral
41959,rjdforindia ji nahi aap vi dhoka kha gaye ye evm media aur prachar tntra hae jisne modi ko jitaya hae evm hatao desh ka loktantra bachao,negative
12974,amishdevgan cnbc awaaz avanishojha gdutttweets shahnawazbjp tijarawala tujh jaisa bhadave dalal sala apne ko https co funmzjqveq,negative
15938,manikarnika washingkarma kangukimakanaka rangoli badha favorite word hai tera bhonk har https co,negative
37005,chowhanpriyanka arvindkejriwal yahan k lig hi kharab hai itna kiya fit v vote nahi diya next time us ka elect https co,negative
23179,want freak wan na see free hoooo,neutral
13329,hmoindia vairagibaba bhai kashmir se hi shuruwat kar diye hai jai shri ram,positive
26009,narendramodi modi ji main dekh raha tha tv ek din aap kah rahe jab main chota tha tab maine sitapur ka naam https co,positive
17151,maryamnsharif allah bachaye pakistan ko ganjay chor nawaz sharif sy r iski nasal sy,negative
19528,muradsaeedpti pti ko chahiye sindh mey govt banaye nahi ppp sindh ko khaa jayegi q k ppp chor party hy,negative
36779,rt warishmaf waseembadami inayasyeda behad khush,positive
24141,lanaschild psychopath bakwas tweets krti ho badtameez ho u dont respect u plans want simple girl,negative
36245,thewire drshamamohd nach mere nagin paisa milega rahulgandhi bhi timko aab nahi bacha payega doctorate fake news,positive
38666,seen karke log mujhe ignore karty msgs https co,negative
40673,amitshah narendramodi tajinderbagga ke elections jo ki aur tough bjp ke sab mil ke l https co,neutral
27549,rt amitshah sir jeet ke lye bahut bahut badhyi lekin jo soorat huaa usme app ne dekha hoga ki fire,positive
13878,anubhavsinha sahab garam hava ke baad koi movie jo dil ko chhu gayi woh apki movie mulk hain kudos https co,positive
20687,mini lama hahaha isne mera dil churaya h,neutral
35123,zshnmjd meshesid dr sahb se confirm kr lo k wo pehly jhoot bol rhy thy ya bad,neutral
3141,northdmc dcrohinizone thanks sir ummid karta hu ki aap esko jarur solve karenge mai apko bar bar tha https co rawfeznpdm,neutral
28675,christiankobe monhamour ahy parang gusto ko yang free dinner graduates char cc paulimendozaa,neutral
38758,congress ya bjp ka andh bhakt nhi hun aimim ka support krta hu khula krta hu,neutral
30167,rt tagda group hai aaplogo ka good nishumehta nish,positive
16272,rt jennapal music life thank chhote ustad salman ali posting instagram stories today salma,neutral
14541,pdcmdofficial pid gov ptiofficial ptikpofficial aleemkhan pti imrankhanpti shabazgil didnt vote https co,positive
15644,rt gurmeetramrahim good morning sohne satgur bless sewa simran parmarth today,positive
24016,rt riseofburnol one two wasooli waale dhundte hain isko ghanta fans,negative
30772,apnarajeevnigam kya hua sir result k baad apka koi video nahi aya rally tv debate nahi ho rahe hain cont https co,neutral
22579,asynahichalyga gunshot nai kia magar kia pata kab pata lagay k marry altaf bhai hai,neutral
18903,rt qwertee last chance get random tees incredible price https co leqtvtilxf plus get free shipping plus,neutral
15597,iamzzeeshan asadowaisi hydtp hasiyat hawaldar fakeass jihadi barrister,negative
11360,aajtak feku hai ye aisa chaka mara ki caught ho gai puri congress bada ayaa tha modiji ko bahar fekne,neutral
6051,lsudbharath rchacharia dhananjay tech ahh problem thanks offering help,neutral
7272,hamyat tu khota khor corrupt ganje ki bhi kerte thy kia ukhar lia unhon ne lanat tere te patwari,negative
15506,bbhuttozardari allah ki makhlloq pr ya unki zahiri shakhsiyat jo allah ne bnayi hai koi insan khu https co,neutral
15505,wahhh one fave moots din kita huhuhu ilysm https co,positive
28003,good morning almighty gurmeeetramrahim papa ji plz bless family sewa sumiran p https co,positive
8667,bbhuttozardari bakhtawarbz aseefabz bushragohar siab baitanai https co,neutral
15845,rt sopharush god thank always seeing matter many times drift away never hold,positive
23949,rssurjewala sir road pe aaiye pehle ye twitter khelne se kuch nahi hoga pehle street fir social media main stream media,neutral
33480,rssorg kanhaiyakumar pavank varma drkumarvishwas anantvijay incindia aamaadmiparty tum apni ammi chu bc,negative
26681,free thinker naam lene se darta hai kya chor de daadi tinka tu free thinker nahi nakarakmak thinker hai bhai,negative
21941,ramya ranjini adhu enna best team win ynwa,positive
5383,smile jaan laghateparth pyar dosti hai love friendship bff time parthsamthaan https co wuqjjetwtm,neutral
